-1480.8410791098652, 2.0, 14.0, 4.0, 3.0, 2.0, 2.0, 11.0, 4.0, 0.0, 2.0
-3838.739423845709, 2.0, 14.0, 4.0, 3.0, 2.0, 6.0, 21.0, 7.0, 1.0, 7.0
1270.8621001305858, 2.0, 16.0, 4.0, 2.0, 2.0, 1.0, 12.0, 3.0, 0.0, 2.0
-1480.8410791098652, 2.0, 16.0, 4.0, 1.0, 2.0, 2.0, 16.0, 4.0, 1.0, 2.0
-2357.8983447358723, 2.0, 13.0, 3.0, 2.0, 2.0, 5.0, 19.0, 6.0, 2.0, 6.0
565.7661887710788, 8.0, 22.0, 8.0, 3.0, 8.0, 6.0, 22.0, 8.0, 3.0, 8.0
-1480.8410791098368, 6.0, 21.0, 7.0, 3.0, 6.0, 6.0, 21.0, 7.0, 3.0, 6.0
-1480.8410791098652, 6.0, 18.0, 6.0, 3.0, 6.0, 4.0, 16.0, 5.0, 0.0, 4.0
-1480.8410791098652, 6.0, 18.0, 6.0, 3.0, 6.0, 3.0, 16.0, 4.0, 0.0, 3.0
-1480.8410791098652, 8.0, 26.0, 8.0, 2.0, 8.0, 3.0, 19.0, 5.0, 0.0, 3.0
-1480.8410791098652, 8.0, 26.0, 8.0, 2.0, 8.0, 3.0, 17.0, 4.0, 0.0, 3.0
-4715.7966894717165, 8.0, 26.0, 8.0, 2.0, 8.0, 2.0, 15.0, 4.0, 2.0, 4.0
565.7661887710788, 5.0, 24.0, 7.0, 4.0, 5.0, 3.0, 24.0, 7.0, 4.0, 5.0
0.0, 3.0, 23.0, 6.0, 5.0, 3.0, 2.0, 7.0, 4.0, 0.0, 2.0
0.0, 3.0, 23.0, 6.0, 4.0, 3.0, 2.0, 5.0, 3.0, 1.0, 2.0
-1480.8410791098652, 3.0, 23.0, 6.0, 1.0, 3.0, 3.0, 23.0, 6.0, 1.0, 3.0
2046.6072678809155, 4.0, 22.0, 6.0, 1.0, 4.0, 2.0, 22.0, 6.0, 1.0, 4.0
0.0, 2.0, 22.0, 5.0, 1.0, 2.0, 2.0, 22.0, 5.0, 1.0, 2.0
-1480.8410791098368, 2.0, 17.0, 4.0, 2.0, 2.0, 2.0, 17.0, 4.0, 2.0, 2.0
-457.537445169379, 2.0, 15.0, 3.0, 1.0, 2.0, 1.0, 15.0, 3.0, 1.0, 2.0
-1480.8410791098936, 1.0, 11.0, 2.0, 3.0, 1.0, 1.0, 11.0, 2.0, 3.0, 1.0
-2357.8983447358723, 4.0, 8.0, 4.0, 2.0, 4.0, 2.0, 9.0, 3.0, 0.0, 3.0
-3838.7394238456523, 4.0, 8.0, 4.0, 2.0, 4.0, 1.0, 7.0, 2.0, 0.0, 2.0
-3838.739423845709, 4.0, 8.0, 4.0, 2.0, 4.0, 0.0, 2.0, 1.0, 0.0, 1.0
-457.5374451694074, 4.0, 8.0, 4.0, 2.0, 4.0, 3.0, 8.0, 4.0, 2.0, 4.0
-457.5374451693506, 3.0, 6.0, 3.0, 2.0, 3.0, 2.0, 6.0, 3.0, 2.0, 3.0
-209.97897897927942, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 35.0, 8.0, 1.0, 8.0
-209.97897897933626, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 43.0, 9.0, 0.0, 9.0
-209.97897897927942, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 39.0, 8.0, 0.0, 8.0
1060.883121151278, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 35.0, 7.0, 0.0, 7.0
-1480.8410791098368, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 32.0, 6.0, 3.0, 5.0
1060.883121151278, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 35.0, 5.0, 1.0, 5.0
2541.7242002611147, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 42.0, 7.0, 0.0, 7.0
1060.883121151221, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 38.0, 6.0, 1.0, 5.0
-1480.8410791098368, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 38.0, 6.0, 4.0, 5.0
-209.97897897933626, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 37.0, 5.0, 0.0, 5.0
